time, x_accel, z_accel, left_enc, right_enc
4122484, 5, 118, 5, 5
4124356, 5, 117, 5, 5
4126224, 5, 117, 5, 5
4128096, 5, 116, 5, 5
4129964, 5, 116, 5, 5
4131836, 5, 114, 5, 5
4133704, 5, 113, 5, 5
4135572, 5, 114, 5, 5
4137444, 5, 113, 5, 5
4139316, 5, 111, 5, 5
4141184, 5, 110, 5, 5
4143056, 6, 110, 5, 5
4144924, 5, 110, 5, 5
4146796, 5, 112, 5, 5
4148664, 5, 114, 5, 5
4150536, 5, 119, 5, 6
4152404, 5, 126, 5, 6
4154272, 5, 135, 5, 6
4156144, 5, 142, 5, 6
4158016, 5, 143, 5, 6
4159884, 5, 142, 5, 6
4161752, 5, 140, 5, 6
4163624, 6, 138, 5, 6
4165496, 5, 135, 5, 6
4167364, 5, 131, 5, 6
4169236, 5, 127, 5, 6
4171104, 6, 126, 5, 6
4172972, 5, 129, 5, 6
4174844, 5, 135, 5, 6
4176712, 5, 141, 5, 6
4178584, 5, 144, 5, 6
4180456, 6, 146, 5, 6
4182324, 5, 147, 5, 6
4184196, 6, 149, 5, 6
4186064, 5, 148, 5, 6
4187936, 6, 144, 5, 6
4189804, 5, 141, 5, 6
4191676, 5, 140, 5, 6
4193544, 5, 142, 5, 6
4195416, 6, 145, 5, 6
4197284, 5, 146, 5, 6
4199156, 5, 150, 5, 6
4201024, 6, 151, 5, 6
4202892, 5, 151, 5, 7
4204764, 5, 153, 5, 7
4206632, 5, 155, 5, 7
4208504, 5, 155, 5, 7
4210372, 5, 153, 5, 7
4212244, 5, 152, 5, 7
4214112, 5, 152, 5, 7
4215984, 5, 153, 5, 7
4217856, 5, 155, 5, 7
4219724, 5, 155, 5, 7
4221592, 6, 155, 5, 7
4223464, 6, 157, 5, 7
4225332, 6, 158, 5, 7
4227204, 6, 159, 5, 7
4229072, 5, 158, 5, 7
4230944, 6, 154, 5, 7
4232812, 5, 152, 5, 7
4234684, 5, 152, 5, 7
4236552, 5, 153, 5, 7
4238424, 5, 152, 5, 7
4240296, 6, 149, 5, 7
4242164, 5, 147, 5, 7
4244032, 6, 142, 5, 7
4245904, 6, 137, 5, 7
4247776, 13, 130, 5, 7
4249728, 19, 123, 5, 7
4251684, 27, 115, 5, 7
4253640, 34, 109, 5, 7
4255596, 41, 103, 5, 7
4257548, 47, 102, 4, 7
4259504, 53, 104, 4, 7
4261460, 61, 108, 4, 7
4263412, 68, 111, 4, 7
4265368, 75, 114, 4, 7
4267324, 82, 115, 4, 7
4269280, 89, 118, 4, 7
4271236, 96, 120, 4, 7
4273188, 103, 122, 4, 7
4275228, 110, 123, 4, 7
4277272, 119, 124, 4, 7
4279316, 129, 127, 4, 7
4281356, 135, 128, 4, 7
4283388, 141, 124, 3, 7
4285428, 148, 120, 3, 7
4287468, 156, 114, 3, 7
4289508, 162, 110, 3, 7
4291548, 169, 106, 3, 7
4293588, 177, 102, 3, 7
4295628, 185, 97, 3, 7
4297584, 193, 94, 3, 7
4299540, 200, 95, 3, 7
4301492, 206, 96, 3, 7
4303448, 212, 95, 3, 7
4305404, 219, 94, 3, 7
4307360, 227, 93, 3, 7
4309312, 234, 91, 3, 7
4311268, 241, 90, 3, 7
4313224, 249, 90, 3, 7
4315180, 255, 89, 3, 7
4317132, 262, 86, 3, 7
4319088, 269, 84, 3, 7
4321044, 276, 83, 3, 7
4323000, 283, 84, 3, 7
4324952, 289, 83, 3, 7
4326908, 296, 82, 3, 7
4328864, 303, 81, 3, 7
4330820, 310, 80, 3, 7
4332776, 317, 81, 3, 7
4334728, 323, 81, 3, 7
4336684, 329, 79, 3, 7
4338640, 335, 78, 3, 7
4340592, 342, 78, 3, 7
4342548, 350, 78, 3, 7
4344504, 357, 79, 3, 7
4346460, 364, 77, 3, 7
4348412, 369, 77, 3, 7
4350368, 376, 75, 3, 7
4352324, 383, 74, 3, 7
4354280, 389, 74, 3, 7
4356232, 397, 74, 3, 7
4358188, 404, 71, 3, 7
4360144, 411, 70, 3, 7
4362100, 418, 69, 3, 7
4364056, 424, 69, 3, 7
4366008, 432, 66, 3, 7
4367964, 436, 65, 3, 7
4369920, 442, 66, 3, 7
4371876, 449, 65, 3, 7
4373828, 456, 65, 3, 7
4375784, 463, 64, 3, 7
4377740, 470, 65, 3, 7
4379692, 478, 66, 3, 7
4381648, 485, 66, 3, 7
4383604, 492, 64, 3, 7
4385560, 498, 62, 3, 7
4387516, 503, 60, 3, 7
4389468, 509, 62, 3, 7
4391424, 515, 62, 3, 7
4393380, 523, 62, 3, 7
4395332, 530, 61, 3, 7
4397288, 537, 61, 3, 7
4399244, 543, 61, 3, 7
4401200, 550, 59, 3, 7
4403152, 558, 59, 3, 7
4405108, 564, 58, 3, 7
4407064, 570, 58, 3, 7
4409020, 577, 57, 3, 7
4410976, 584, 56, 3, 7
4412928, 591, 54, 3, 7
4414884, 597, 55, 3, 7
4416840, 603, 55, 3, 7
4418796, 610, 55, 3, 7
4420748, 617, 55, 3, 7
4422704, 623, 56, 3, 7
4424660, 630, 54, 3, 7
4426616, 636, 52, 3, 7
4428568, 642, 52, 3, 7
4430524, 648, 51, 3, 7
4432480, 654, 52, 3, 7
4434436, 661, 50, 3, 7
4436388, 668, 50, 3, 7
4438344, 672, 50, 3, 7
4440300, 678, 50, 3, 7
4442256, 685, 50, 3, 7
4444208, 694, 48, 3, 7
4446164, 700, 48, 3, 7
4448120, 706, 47, 3, 7
4450076, 712, 45, 3, 7
4452028, 718, 44, 3, 7
4453984, 724, 43, 3, 7
4455940, 729, 42, 3, 7
4457892, 734, 43, 3, 7
4459848, 740, 44, 3, 7
4461804, 747, 43, 3, 7
4463760, 753, 43, 3, 7
4465716, 759, 40, 3, 7
4467668, 764, 39, 3, 7
4469624, 768, 37, 3, 7
4471580, 775, 38, 3, 7
4473536, 780, 38, 3, 7
4475488, 787, 38, 3, 7
4477444, 792, 36, 3, 7
4479400, 798, 37, 3, 7
4481356, 803, 36, 3, 7
4483308, 809, 35, 3, 7
4485264, 812, 36, 3, 7
4487220, 817, 35, 3, 7
4489176, 823, 35, 3, 7
4491128, 829, 38, 3, 7
4493084, 835, 35, 3, 7
4495040, 840, 33, 3, 7
4496996, 840, 33, 3, 7
4498948, 840, 33, 3, 7
4500904, 840, 32, 3, 7
4502860, 840, 30, 3, 7
4504816, 840, 30, 3, 7
4506768, 840, 30, 3, 7
4508724, 840, 29, 3, 7
4510680, 840, 27, 3, 7
4512632, 840, 26, 3, 7
4514588, 840, 26, 3, 7
4516544, 840, 26, 3, 7
4518500, 840, 25, 3, 7
4520452, 840, 25, 3, 7
4522408, 840, 27, 3, 7
4524364, 840, 27, 3, 7
4526320, 840, 26, 3, 7
4528272, 840, 24, 3, 7
4530228, 840, 25, 3, 7
4532184, 840, 25, 3, 7
4534140, 840, 25, 3, 7
4536092, 840, 24, 3, 7
4538048, 840, 24, 3, 7
4540004, 840, 24, 3, 7
4541960, 840, 24, 3, 7
4543912, 840, 22, 3, 7
4545868, 840, 20, 3, 7
4547824, 840, 20, 3, 7
4549780, 840, 21, 3, 7
4551736, 840, 21, 3, 7
4553688, 840, 20, 3, 7
4555644, 840, 20, 3, 7
4557600, 840, 20, 3, 7
4559552, 840, 19, 3, 7
4561508, 840, 19, 3, 7
4563464, 840, 18, 3, 7
4565420, 840, 20, 3, 7
4567372, 840, 19, 3, 7
4569328, 840, 20, 3, 7
4571284, 840, 18, 3, 7
4573240, 840, 17, 3, 7
4575196, 840, 17, 3, 7
4577148, 840, 17, 3, 7
4579104, 840, 16, 3, 7
4581060, 840, 15, 3, 7
4583016, 840, 15, 3, 7
4584968, 840, 16, 3, 7
4586924, 840, 17, 3, 7
4588880, 840, 16, 3, 7
4590832, 840, 15, 3, 7
4592788, 840, 13, 3, 7
4594744, 840, 12, 3, 7
4596700, 840, 11, 3, 7
4598652, 840, 11, 3, 7
4600608, 840, 12, 3, 7
4602564, 840, 10, 3, 7
4604520, 840, 11, 3, 7
4606472, 840, 11, 3, 7
4608428, 840, 10, 3, 7
4610384, 840, 8, 3, 7
4612252, 840, 6, 3, 7
4614124, 840, 6, 3, 7
4615992, 840, 6, 3, 7
